workload,run,real_sec,user_sec,sys_sec
phase_change,17,0.2060,0.0150,0.0400
phase_change,18,0.2130,0.0150,0.0400
phase_change,19,0.2000,0.0150,0.0400
phase_change,20,0.1980,0.0150,0.0390
tar_workload,1,0.0530,0.0080,0.0390
tar_workload,2,0.0540,0.0090,0.0400
tar_workload,3,0.0540,0.0090,0.0390
tar_workload,4,0.0550,0.0090,0.0400
tar_workload,5,0.0550,0.0080,0.0400
tar_workload,6,0.0410,0.0050,0.0340
tar_workload,7,0.0510,0.0070,0.0380
tar_workload,8,0.0430,0.0050,0.0340
tar_workload,9,0.0540,0.0080,0.0400
tar_workload,10,0.0530,0.0090,0.0390
tar_workload,11,0.0530,0.0090,0.0390
tar_workload,12,0.0530,0.0080,0.0390
tar_workload,13,0.0550,0.0090,0.0410
tar_workload,14,0.0530,0.0090,0.0390
tar_workload,15,0.0550,0.0080,0.0410
tar_workload,16,0.0540,0.0090,0.0400
tar_workload,17,0.0540,0.0080,0.0400
tar_workload,18,0.0550,0.0090,0.0400
tar_workload,19,0.0560,0.0090,0.0410
tar_workload,20,0.0530,0.0080,0.0400
python_import,1,0.0460,0.0060,0.0190
python_import,2,0.0420,0.0070,0.0190
python_import,3,0.0420,0.0070,0.0190
python_import,4,0.0400,0.0060,0.0180
python_import,5,0.0390,0.0050,0.0160
python_import,6,0.0280,0.0030,0.0100
python_import,7,0.0400,0.0060,0.0180
python_import,8,0.0400,0.0060,0.0180
python_import,9,0.0420,0.0060,0.0180
python_import,10,0.0270,0.0030,0.0100
python_import,11,0.0400,0.0060,0.0180
python_import,12,0.0400,0.0060,0.0180
python_import,13,0.0390,0.0060,0.0170
python_import,14,0.0390,0.0060,0.0170
python_import,15,0.0370,0.0060,0.0150
python_import,16,0.0390,0.0060,0.0170
python_import,17,0.0380,0.0060,0.0150
python_import,18,0.0420,0.0060,0.0190
python_import,19,0.0420,0.0060,0.0190
python_import,20,0.0410,0.0070,0.0180
cache_lookup_workload,1,2.7170,0.0190,0.0200
cache_lookup_workload,2,2.6660,0.0250,0.0210
cache_lookup_workload,3,2.6230,0.0250,0.0210
cache_lookup_workload,4,2.6880,0.0210,0.0150
cache_lookup_workload,5,2.6440,0.0260,0.0210
cache_lookup_workload,6,2.7090,0.0260,0.0210
cache_lookup_workload,7,2.7010,0.0270,0.0220
cache_lookup_workload,8,2.6480,0.0210,0.0150
cache_lookup_workload,9,2.6750,0.0260,0.0210
cache_lookup_workload,10,2.6810,0.0260,0.0210
cache_lookup_workload,11,2.7560,0.0270,0.0200
cache_lookup_workload,12,2.7320,0.0260,0.0200
cache_lookup_workload,13,2.7020,0.0260,0.0200
cache_lookup_workload,14,2.7290,0.0280,0.0210
cache_lookup_workload,15,2.7100,0.0260,0.0200
cache_lookup_workload,16,2.6670,0.0260,0.0210
cache_lookup_workload,17,2.6730,0.0210,0.0200
cache_lookup_workload,18,2.7310,0.0260,0.0210
cache_lookup_workload,19,2.6640,0.0260,0.0200
cache_lookup_workload,20,2.7240,0.0270,0.0210
concurrent,1,0.0190,0.0190,0.0440
concurrent,2,0.0210,0.0200,0.0450
concurrent,3,0.0110,0.0170,0.0370
concurrent,4,0.0240,0.0210,0.0450
concurrent,5,0.0200,0.0180,0.0420
concurrent,6,0.0220,0.0220,0.0490
concurrent,7,0.0210,0.0200,0.0450
concurrent,8,0.0220,0.0200,0.0460
concurrent,9,0.0220,0.0230,0.0510
concurrent,10,0.0190,0.0190,0.0440
concurrent,11,0.0210,0.0210,0.0470
concurrent,12,0.0230,0.0200,0.0470
concurrent,13,0.0220,0.0190,0.0430
concurrent,14,0.0190,0.0180,0.0400
concurrent,15,0.0190,0.0180,0.0420
concurrent,16,0.0210,0.0210,0.0450
concurrent,17,0.0210,0.0210,0.0470
concurrent,18,0.0210,0.0210,0.0480
concurrent,19,0.0210,0.0220,0.0490
concurrent,20,0.0150,0.0140,0.0320
